Artikel	Beskrivning	"Vikt netto"	Plockplats	Plocksaldo	Kundorder	Diff	Buffertsaldo	"Saldo automation"	"Automation diff"	"Saldo kran"	"Kran diff"	"Saldo autoplock"	"Autoplock diff"	Utbeställt	Inlagring	Ankommande	"Pågående plock"	"För och under plock"	Saldo	Diff2	Externt	Lager	Bolag	Batchartikel	Klassificering	Robot
1269353	"6-YTESPRIDARE 13324-20"	"0,02"		0	0	0	0	17	17	0	0	17	17	0	0	0	0	0	17	17	0	404	GG	N	F	Y
1269354	"YTSPRIDARE (10 ST) 13306-20"	"0,04"		0	0	0	0	49	49	0	0	49	49	0	0	0	0	0	49	49	0	404	GG	N	F	Y
1269355	"INLINE YTSPRIDARE (10 ST) 13316-20"	"0,05"		0	0	0	0	95	95	0	0	95	95	0	0	0	0	0	95	95	0	404	GG	N	F	Y
1269356	"REKTANGULÄRSPRIDARE OS 90 13325-21"	"0,35"		0	3	-3	0	138	135	0	-3	138	135	0	0	0	0	0	138	135	0	404	GG	N	F	Y
1269357	"FÖRLÄNGNINGSRÖR 20 CM (5 ST)"	"0,06"		0	0	0	0	41	41	0	0	41	41	0	0	0	0	0	41	41	0	404	GG	N	F	Y
1269358	"T-KOPPLING M SPRIDARFÄSTE 13MM(1/2"") 5ST"	"0,09"		0	0	0	0	12	12	0	0	12	12	0	0	0	0	0	12	12	0	404	GG	N	F	Y
1269359	"T-KOPPL M SPRIDARFÄSTE 4-6MM 3/16"" 5ST"	"0,02"		0	0	0	0	72	72	0	0	72	72	0	0	0	0	0	72	72	0	404	GG	N	F	Y
1269360	"FÖRLÄNGNINGSRÖR F REKTANGULÄRSPRID OS 91"	"0,09"		0	0	0	0	5	5	0	0	5	5	0	0	0	0	0	5	5	0	404	GG	N	F	Y
1269361	"KONTROLLPANEL SMART 19035-20"	"1,2"		0	0	0	0	9	9	0	0	9	9	0	0	0	0	0	9	9	0	404	GG	N	F	Y
1269362	"KONTROLLPANEL SET SMART 19210-20"	"1,95"		0	0	0	0	5	5	0	0	5	5	0	0	0	0	0	5	5	0	404	GG	N	F	Y
1269363	"POP-UP SPRINKLER SD30 08241-20"	"2,2"		0	0	0	0	19	19	0	0	19	19	0	0	0	0	0	19	19	0	404	GG	N	F	Y
1269364	"POP-UP SPRINKLER MD40/300 08239-20"	"0,33"		0	0	0	0	10	10	0	0	10	10	0	0	0	0	0	10	10	0	404	GG	N	F	Y
1269365	"POP-UP SPRINKLER SD80 08243-20"	"2,2"		0	0	0	0	73	73	0	0	73	73	0	0	0	0	0	73	73	0	404	GG	N	F	Y
1269366	"POP-UP TURBOSPRINKLER MD80 08232-20"	"2,2"		0	0	0	0	57	57	0	0	57	57	0	0	0	0	0	57	57	0	404	GG	N	F	Y
1269367	"POP-UP SPRINKLER MD40 08231-20"	"2,2"		0	0	0	0	57	57	0	0	57	57	0	0	0	0	0	57	57	0	404	GG	N	F	Y
1269368	"POP-UP SPRINKLER MD180 08233-20"	"2,2"		0	0	0	0	29	29	0	0	29	29	0	0	0	0	0	29	29	0	404	GG	N	F	Y
1269388	"VATTENTRÅG FÖR CC GRÅ TJOCK"	1		0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	404	GG	N	C	N
1269700	"BLOMSTERÄNG 300 G"	"0,31"		0	0	0	0	0	0	0	0	0	0	0	0	9990	0	0	0	0	0	404	GG	N	F	N
1269702	"ELDKORG HANDTAG ROST"	"1,4"		0	0	0	780	780	780	780	780	0	0	0	0	0	0	0	780	780	0	404	GG	N	F	N
1269854	"KRUKA SENZA RAND SVART/ CEMENT PALL KIT*"	300		0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	15	15	0	404	GG	N	E	N
1270005	"OMSLAGSPAPPER BRUNT 62x85 CM 200 ST"	"16,8"		0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	404	GG	N	C	N
1270045	"RENGÖRINGSMEDEL SWIFT CLEAN RBACLS-01"	"1,01"		0	0	0	0	15	15	0	0	15	15	0	0	0	0	0	15	15	0	404	GG	N	F	Y
1270046	"SNÖSLUNGA SNOWLINE 700.4 E LED"	130		0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	404	GG	N	F	N
1270047	"SNÖSLUNGA SNOWLINE 760.4 TE LED"	145		0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	404	GG	N	F	N
1270085	"ANSLUTNINGSKIT STUPRÖR/VATTENTUNNA"	"0,55"		0	60	-60	0	171	111	0	-60	171	111	0	0	0	0	0	171	111	0	404	GG	N	F	Y
1270428	"KOMPOSTKVARN VALS RSH3045U 3000W"	"23,7"		0	87	-87	400	400	313	400	313	0	-87	0	0	406	0	0	400	313	0	404	GG	N	F	N
1270442	"VÄXTHUS OCH SOCKEL MAGNUM KANALPL 148"	"120,01"		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	404	GG	N	F	N
1270443	"VÄXTHUS OCH SOCKEL MAGNUM HÄRDAT GL 148"	"375,01"		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	404	GG	N	F	N
1270447	"ROBOT SEGWAY NAVIMOW H3000E"	"28,3"		0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	404	GG	N	F	N
1270448	"SEGWAY TEMPORARY FENCE"	"3,1"		0	0	0	0	5	5	0	0	5	5	0	0	0	0	0	5	5	0	404	GG	N	F	Y
1270449	"SEGWAY BLAD 12 ST"	"0,05"		0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	404	GG	N	F	Y
1270450	"SEGWAY ANTENN FÖRLÄNGNINGS KIT"	"0,88"		0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	404	GG	N	F	Y
1270451	"SEGWAY ULTRASONIC SENSOR"	"0,29"		0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	404	GG	N	F	Y
1270452	"SEGWAY FÖRLÄNGNINGSKABEL"	"0,41"		0	0	0	0	6	6	0	0	6	6	0	0	0	0	0	6	6	0	404	GG	N	F	Y
1270547	"FRÖPÅSE E BLÅ FÄNFÅL SÖT PRELUDIO F1"	"0,01"		0	5	-5	0	7	2	0	-5	7	2	0	0	20	0	0	7	2	0	404	GG	N	F	Y
1270548	"FRÖPÅSE E BLÅ KÅL SAVOJ CONVOY F1"	"0,01"		0	0	0	0	23	23	0	0	23	23	0	0	0	0	0	23	23	0	404	GG	N	F	Y
1270549	"FRÖPÅSE D RÖD LÖK SALLAD RED TOGA"	"0,01"		0	5	-5	0	11	6	0	-5	11	6	0	0	10	0	0	11	6	0	404	GG	N	F	Y
1270551	"FRÖPÅSE D RÖD BRUDSLÖJA ENKEL VIT"	"0,05"		0	25	-25	0	26	1	0	-25	26	1	0	0	0	0	0	26	1	0	404	GG	N	F	Y
1270552	"FRÖPÅSE TILL HARVY BASILIKA ORDINAR"	"0,01"		0	5	-5	0	14	9	0	-5	14	9	0	0	0	0	0	14	9	0	404	GG	N	F	Y
1270553	"FRÖPÅSE TILL HARVY BASILIKA SMÅBLA BALK"	"0,01"		0	0	0	0	48	48	0	0	48	48	0	0	0	0	0	48	48	0	404	GG	N	F	Y
1270554	"FRÖPÅSE TILL HARVY DILL BLAD THALIA"	"0,01"		0	0	0	0	52	52	0	0	52	52	0	0	0	0	0	52	52	0	404	GG	N	F	Y
1270555	"FRÖPÅSE TILL HARVY KORIANDER MICRO SPLIT"	"0,01"		0	0	0	0	17	17	0	0	17	17	0	0	0	0	0	17	17	0	404	GG	N	F	Y
1270556	"FRÖPÅSE TILL HARVY KÅL KOMATSUNA MALA F1"	"0,01"		0	0	0	0	48	48	0	0	48	48	0	0	0	0	0	48	48	0	404	GG	N	F	Y
1270557	"FRÖPÅSE TILL HARVY PERSILJA BLAD LAURA"	"0,01"		0	0	0	0	19	19	0	0	19	19	0	0	0	0	0	19	19	0	404	GG	N	F	Y
1270558	"FRÖPÅSE TILL HARVY SALLAT BLADBA LOLLO R"	"0,01"		0	0	0	0	25	25	0	0	25	25	0	0	0	0	0	25	25	0	404	GG	N	F	Y
1270559	"FRÖPÅSE TILL HARVY SALLAT PLOCK CERBIATT"	"0,01"		0	0	0	0	20	20	0	0	20	20	0	0	0	0	0	20	20	0	404	GG	N	F	Y
1270560	"FRÖPÅSE TILL HARVY TOMAT KRUK TWI RED F1"	"0,01"		0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	2	2	0	404	GG	N	F	Y
1270561	"FRÖPÅSE TILL HARVY TOMAT KRUK TWIGGY F1"	"0,01"		0	5	-5	0	18	13	0	-5	18	13	0	0	0	0	0	18	13	0	404	GG	N	F	Y
1270562	"ETIKETT BAMBU 10 CM 15 ST"	"0,03"		0	0	0	0	0	0	0	0	0	0	0	0	1776	0	0	0	0	0	404	GG	N	F	Y
1270563	"ETIKETT BAMBU 22 CM 8 ST"	"0,09"		0	0	0	0	31	31	0	0	31	31	0	0	48	0	0	31	31	0	404	GG	N	F	Y
1270567	"YXA X18 UNIVERSALYXA S"	"1,13"		0	0	0	27	27	27	27	27	0	0	0	0	44	0	0	27	27	0	404	GG	N	F	N
1270570	"POSTLÅDA S88 SVART"	"2,2"		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	404	GG	N	F	N
1270571	"POSTLÅDA S88 VIT"	"2,2"		0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	404	GG	N	F	N
1270572	"POSTLÅDA S88 RÖD"	"2,2"		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	404	GG	N	F	N
1270573	"POSTLÅDA S88 GRÖN"	"2,2"		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	404	GG	N	F	N
1270575	"POSTLÅDA S90 NEW RECY PLAST GRÖN"	"1,25"		0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	404	GG	N	F	N
1270576	"POSTLÅDA S90 NEW RECY PLAST SVART"	"1,25"		0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	404	GG	N	F	N
1270577	"LÅSLOCK TILL POSTLÅDA S90 NEW"	"0,23"		0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	404	GG	N	F	N
1270591	"POSTLÅDA SL400 SVART"	"4,3"		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	404	GG	N	F	N
1270600	"POSTLÅDA PAKET MP3500 SVART"	11		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	404	GG	N	F	N
1270609	"LEDLAMPA MED SENSOR TILL POSTLÅDA"	"0,06"		0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	404	GG	N	F	N
1270615	"VREDLÅS GENERELL"	"0,2"		0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	404	GG	N	F	N
1270616	"VREDLÅS TILL POSTLÅDA SL250"	"0,2"		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	404	GG	N	F	N
1270652	"SÄTTPOTATIS MELODY 3KG HÖST"	3		0	1	-1	0	80	79	0	-1	80	79	0	0	0	0	0	80	79	0	404	GG	N	F	Y
1270657	"KOPPLING SNABB 3/4"" GÄNG ANSL 0217-20"	"0,03"		0	4	-4	0	83	79	0	-4	83	79	0	0	0	0	0	83	79	0	404	GG	N	F	Y
1270660	"DROPPSPRID 2L/H TRYCKREGLERANDE 13302-20"	"0,04"		0	0	0	0	42	42	0	0	42	42	0	0	0	0	0	42	42	0	404	GG	N	F	Y
1270661	"DROPPSPRID INLINE 2L/H TRYCKREG 13312-20"	"0,06"		0	0	0	0	53	53	0	0	53	53	0	0	0	0	0	53	53	0	404	GG	N	F	Y
1270662	"DROPPSPRIDARE INLINE STÄLLBAR 13315-20"	"0,05"		0	0	0	0	10	10	0	0	10	10	0	0	0	0	0	10	10	0	404	GG	N	F	Y
1270663	"MICRO SPRINKLER 13318-20"	"0,02"		0	0	0	0	11	11	0	0	11	11	0	0	0	0	0	11	11	0	404	GG	N	F	Y
1270664	"MICRO SPRINKLER 13319-20"	"0,02"		0	0	0	0	13	13	0	0	13	13	0	0	0	0	0	13	13	0	404	GG	N	F	Y
1270665	"MICRO SPRINKLER 90° 13320-20"	"0,02"		0	0	0	0	10	10	0	0	10	10	0	0	0	0	0	10	10	0	404	GG	N	F	Y
1270666	"TRYCKREGLERARE 08200-20"	"0,19"		0	0	0	0	26	26	0	0	26	26	0	0	0	0	0	26	26	0	404	GG	N	F	Y
1270667	"VENTILBOX LITEN 01290-20"	"0,54"		0	0	0	0	4	4	0	0	4	4	0	0	0	0	0	4	4	0	404	GG	N	F	Y
1270668	"KOPPLING VENTILBOX V3 02758-20"	"0,08"		0	0	0	0	38	38	0	0	38	38	0	0	0	0	0	38	38	0	404	GG	N	F	Y
1270670	"DROPPBEVATT STARTSET PLANTRADER13010-20"	"0,44"		0	2	-2	0	72	70	0	-2	72	70	0	0	0	0	0	72	70	0	404	GG	N	F	Y
1270671	"DROPPSLANG OV JORD 4-6MM U KOPP 01362-20"	"0,27"		0	0	0	0	38	38	0	0	38	38	0	0	0	0	0	38	38	0	404	GG	N	F	Y
1270672	"PLANTERINGSMATTA S"	"0,17"		0	0	0	0	52	52	0	0	52	52	0	0	0	0	0	52	52	0	404	GG	N	F	Y
1270674	"RÖJSÅG SOLO BY ALKO 151 B"	"11,29"		0	0	0	199	169	169	169	169	0	0	0	0	0	0	0	199	199	0	404	GG	N		N
1270709	"UNIVERSALNÄRING REFILL 1L SUBSTRAL"	"1,16"		0	12	-12	0	209	197	0	-12	209	197	0	0	0	0	0	209	197	0	404	GG	N	E	Y
1270712	"PALLSPALJE FJÄRILAR ROST"	"1,3"		0	0	0	190	190	190	190	190	0	0	0	0	560	0	0	190	190	0	404	GG	N	F	N
1270715	"PLANTERINGSBOX HÖG MODERN STIL"	"15,06"		0	0	0	137	137	137	137	137	0	0	0	0	0	0	0	137	137	0	404	GG	N	F	N
1270721	"MYRSTOPP SOILIC 750 ML"	"1,12"		0	0	0	906	1157	1157	906	906	251	251	0	0	0	0	0	1157	1157	0	404	GG	N	F	Y
1270725	"SKADEKRYP EFFEKT KONCENTRAT 250ML"	"0,25"		0	24	-24	0	28	4	0	-24	28	4	0	0	0	0	0	28	4	0	404	GG	N	F	Y
1270727	"MYGGAVSKRÄKARE M25"	"0,08"		0	0	0	0	64	64	0	0	64	64	0	0	0	0	0	64	64	0	404	GG	N	F	Y
1270728	"MYGGAVSKRÄKARE M1 MOBIL"	"0,02"		0	0	0	0	67	67	0	0	67	67	0	0	0	0	0	67	67	0	404	GG	N	F	Y
1270729	"MYR EFFEKT UTVATTNING UN3077"	"0,3"		0	108	-108	0	356	248	0	-108	356	248	0	0	0	0	0	356	248	0	404	GG	N	F	Y
1270731	"KOMPOSTBEHÅLLARE TERRAFLOW 200L"	"13,5"		0	1	-1	5	5	4	5	4	0	-1	0	0	0	0	0	5	4	0	404	GG	N	F	N
1280005630399	"TRÄDGÅRDSHANDSKAR BARN S TURKOSBLÅ"	"0,1"		0	24	-24	0	127	103	0	-24	127	103	0	0	0	0	0	127	103	0	404	GG	N	G	Y
1280005631399	"TRÄDGÅRDSHANDSKAR BARN M TURKOSBLÅ"	"0,1"		0	60	-60	0	192	132	0	-60	192	132	0	0	0	0	0	192	132	0	404	GG	N	G	Y
1280006630398	"TRÄDGÅRDSHANDSKAR BARN S KORALLROSA"	"0,03"		0	24	-24	0	100	76	0	-24	100	76	0	0	0	0	0	100	76	0	404	GG	N	G	Y
1280006631398	"TRÄDGÅRDSHANDSKAR BARN M KORALLROSA"	"0,03"		0	24	-24	0	225	201	0	-24	225	201	0	0	0	0	0	225	201	0	404	GG	N	G	Y
1280033620200	"HANDSKAR PREMIUMLÄDER S SVART"	"0,22"		0	0	0	0	46	46	0	0	46	46	0	0	0	0	0	46	46	0	404	GG	N	G	Y
1280033621200	"HANDSKAR PREMIUMLÄDER M SVART"	"0,22"		0	0	0	0	16	16	0	0	16	16	0	0	0	0	0	16	16	0	404	GG	N	G	Y
1280033622200	"HANDSKAR PREMIUMLÄDER L SVART"	"0,79"		0	0	0	0	36	36	0	0	36	36	0	0	0	0	0	36	36	0	404	GG	N	G	Y
1280033623200	"HANDSKAR PREMIUMLÄDER XL SVART"	"0,79"		0	0	0	0	113	113	0	0	113	113	0	0	0	0	0	113	113	0	404	GG	N	G	Y
1280034620200	"TUMVANTAR PREMIUMLÄDER S SVART"	"0,1"		0	0	0	0	112	112	0	0	112	112	0	0	0	0	0	112	112	0	404	GG	N	G	Y
1280034621200	"TUMVANTAR PREMIUMLÄDER M SVART"	"0,1"		0	6	-6	0	40	34	0	-6	40	34	0	0	0	0	0	40	34	0	404	GG	N	G	Y
1280034622200	"TUMVANTAR PREMIUMLÄDER L SVART"	"0,1"		0	6	-6	0	127	121	0	-6	127	121	0	0	0	0	0	127	121	0	404	GG	N	G	Y
1280035	"TUTTI FRUTTI SOUR 500G"	"0,54"		0	0	0	0	0	0	0	0	0	0	0	0	3200	0	0	0	0	0	404	GG	N	C	N
1280036	"BATTERI GP ULTRA ALK AA/LR6 4-P"	"0,1"		0	0	0	0	90	90	0	0	90	90	0	0	0	0	0	90	90	0	404	GG	N	C	Y
1280037	"BATTERI GP ULTRA ALK AAA/LR03 4-P"	"0,05"		0	0	0	0	160	160	0	0	160	160	0	0	0	0	0	160	160	0	404	GG	N	C	Y
1280038	"BATTERI GP ULTRA ALK 9V/6LF22 1-P"	"0,05"		0	0	0	0	142	142	0	0	142	142	0	0	0	0	0	142	142	0	404	GG	N	C	Y
1280039	"BATTERI GP ULTRA ALK C/LR14  2-P"	"0,14"		0	0	0	0	960	960	0	0	960	960	0	0	0	0	0	960	960	0	404	GG	N	C	Y
1280040	"BATTER GP ULTRA ALK D/LR20 2-P"	"0,34"		0	10	-10	0	257	247	0	-10	257	247	0	0	0	0	0	257	247	0	404	GG	N	C	Y
1280041	"GP SUPER ALK AA/LR6 BATTERI 20-P"	"0,46"		0	12	-12	0	119	107	0	-12	119	107	0	0	0	0	0	119	107	0	404	GG	N	C	Y
1280042	"GP SUPER ALK AAA/LR03 BATTERI 20-P"	"0,3"		0	0	0	0	80	80	0	0	80	80	0	0	0	0	0	80	80	0	404	GG	N	C	Y
1280043	"GP ULTRA ALK AA/LR6 BATTERI 12-P"	"0,31"		0	8	-8	0	80	72	0	-8	80	72	0	0	0	0	0	80	72	0	404	GG	N	C	Y
1280044	"GP ULTRA ALK AAA/LR03 BATTERI 12-P"	"0,16"		0	0	0	0	104	104	0	0	104	104	0	0	64	0	0	104	104	0	404	GG	N	C	Y
1280045	"GP ULTRA+ ALK D/LR20 BATTERI 24-P"	"3,66"		0	0	0	0	46	46	0	0	46	46	0	0	0	0	0	46	46	0	404	GG	N	C	Y
1280046	"GP LITHIUMBATTERI CR123A 1-P"	"0,02"		0	0	0	0	218	218	0	0	218	218	0	0	0	0	0	218	218	0	404	GG	N	C	Y
1280047	"GP LITHIUMBATTERI CR2 1-P"	"0,02"		0	0	0	0	450	450	0	0	450	450	0	0	0	0	0	450	450	0	404	GG	N	C	Y
1280048	"GP LITHIUM KNAPPCELL CR2025 4-P"	"0,01"		0	0	0	0	400	400	0	0	400	400	0	0	0	0	0	400	400	0	404	GG	N	C	Y
1280049	"GP LITHIUM KNAPPCELL CR2032 4-P"	"0,2"		0	20	-20	0	443	423	0	-20	443	423	0	0	1200	0	0	443	423	0	404	GG	N	C	Y
1280054501200	"RECOVERY SLIPPERS 36/37 SVART"	"0,3"		0	0	0	0	216	216	0	0	216	216	0	0	0	0	0	216	216	0	404	GG	N	G	Y
1280054520200	"RECOVERY SLIPPERS 40/41 SVART"	"0,3"		0	0	0	720	1436	1436	720	720	716	716	0	0	0	0	0	1436	1436	0	404	GG	N	G	Y
1280054521200	"RECOVERY SLIPPERS 42/43 SVART"	"0,3"		0	0	0	288	963	963	288	288	675	675	0	0	0	0	0	963	963	0	404	GG	N	G	Y
1280054588200	"RECOVERY SLIPPERS 38/39 SVART"	"0,3"		0	0	0	540	1269	1269	432	432	837	837	0	0	0	0	0	1377	1377	0	404	GG	N	G	Y
1280055501250	"RECOVERY SLIPPERS 36/37 BEIGE"	"0,3"		0	0	0	0	189	189	0	0	189	189	0	0	0	0	0	189	189	0	404	GG	N	G	Y
1280055520250	"RECOVERY SLIPPERS 40/41 BEIGE"	"0,3"		0	0	0	1008	1411	1411	720	720	691	691	0	0	0	0	0	1699	1699	0	404	GG	N	G	Y
1280055588250	"RECOVERY SLIPPERS 38/39 BEIGE"	"0,3"		0	2	-2	0	1262	1260	0	-2	1262	1260	0	0	0	0	0	1262	1260	0	404	GG	N	G	Y
1280077	"GODISBLANDNING 500G"	"0,5"		0	0	0	9002	9002	9002	9002	9002	0	0	0	0	0	0	0	9002	9002	0	404	GG	N	C	N
1280078	"GODISBLANDNING LAKRIS 410G"	"0,41"		0	0	0	6720	6720	6720	6720	6720	0	0	0	84	0	0	0	6804	6804	0	404	GG	N	C	N
1280085200515	"REGNJACKA WINGS XS MGRÖN"	"0,62"		0	0	0	0	302	302	0	0	302	302	0	0	0	0	0	302	302	0	404	GG	N	G	Y
1280085205515	"REGNJACKA WINGS S MGRÖN"	"0,65"		0	0	0	0	209	209	0	0	209	209	0	0	0	0	0	209	209	0	404	GG	N	G	Y
1280085210515	"REGNJACKA WINGS M MGRÖN"	"0,67"		0	0	0	0	358	358	0	0	358	358	0	0	0	0	0	358	358	0	404	GG	N	G	Y
1280085215515	"REGNJACKA WINGS L MGRÖN"	"0,7"		0	0	0	0	309	309	0	0	309	309	0	0	0	0	0	309	309	0	404	GG	N	G	Y
1280085220515	"REGNJACKA WINGS XL MGRÖN"	"0,73"		0	0	0	0	288	288	0	0	288	288	0	0	0	0	0	288	288	0	404	GG	N	G	Y
1280086200300	"REGNSET PACKBAR XS BLÅ"	"0,46"		0	0	0	0	190	190	0	0	190	190	0	0	0	0	0	190	190	0	404	GG	N	G	Y
1280086205300	"REGNSET PACKBAR S BLÅ"	"0,47"		0	0	0	0	112	112	0	0	112	112	0	0	0	0	0	112	112	0	404	GG	N	G	Y
1280086210300	"REGNSET PACKBAR M BLÅ"	"0,5"		0	0	0	0	139	139	0	0	139	139	0	0	0	0	0	139	139	0	404	GG	N	G	Y
1280086215300	"REGNSET PACKBAR L BLÅ"	"0,53"		0	0	0	0	198	198	0	0	198	198	0	0	0	0	0	198	198	0	404	GG	N	G	Y
1280086220300	"REGNSET PACKBAR XL BLÅ"	"0,59"		0	2	-2	0	20	18	0	-2	20	18	0	0	57	0	0	20	18	0	404	GG	N	G	Y
1280087200515	"REGNSET PACKBAR XS MGRÖN"	"0,46"		0	0	0	0	73	73	0	0	73	73	0	0	0	0	0	73	73	0	404	GG	N	G	Y
1280087205515	"REGNSET PACKBAR S MGRÖN"	"0,47"		0	0	0	0	222	222	0	0	222	222	0	0	0	0	0	222	222	0	404	GG	N	G	Y
1280087210515	"REGNSET PACKBAR M MGRÖN"	"0,5"		0	2	-2	0	116	114	0	-2	116	114	0	0	0	0	0	116	114	0	404	GG	N	G	Y
1280087215515	"REGNSET PACKBAR L MGRÖN"	"0,53"		0	0	0	0	128	128	0	0	128	128	0	0	30	0	0	128	128	0	404	GG	N	G	Y
1280087220515	"REGNSET PACKBAR XL MGRÖN"	"0,59"		0	0	0	0	52	52	0	0	52	52	0	0	10	0	0	52	52	0	404	GG	N	G	Y
1289959	"HUNDLEKSAK ECO FRIENDLY FLAMINGO"	"0,04"		0	0	0	0	19	19	0	0	19	19	0	0	32	0	0	19	19	0	404	GG	N	B	Y
1289960	"HUNDLEKSAK NOODLE BUDDY SMALL"	"0,04"		0	15	-15	0	107	92	0	-15	107	92	0	0	432	0	0	107	92	0	404	GG	N	B	Y
1289961	"HUNDLEKSAK MAISIE MOUSE"	"0,14"		0	6	-6	0	39	33	0	-6	39	33	0	0	108	0	0	39	33	0	404	GG	N	B	Y
1289963	"HUNDLEKSAK FROGGY LONG LEGS"	"0,14"		0	3	-3	0	21	18	0	-3	21	18	0	0	40	0	0	21	18	0	404	GG	N	B	Y
1289964	"HUNDLEKSAK SUPER TOUGH SNAKE"	"0,19"		0	3	-3	0	55	52	0	-3	55	52	0	0	72	0	0	55	52	0	404	GG	N	B	Y
1289965	"HUNDLEKSAK HETTY HEDGEHOG"	"0,16"		0	9	-9	0	42	33	0	-9	42	33	0	0	36	0	0	42	33	0	404	GG	N	B	Y
1289967	"HUNDLEKSAK FARMYARD SHEEP"	"0,18"		0	6	-6	0	45	39	0	-6	45	39	0	0	78	0	0	45	39	0	404	GG	N	B	Y
1289968	"HUNDLEKSAK LITTLE NIPPERS MOUSE"	"0,08"		0	9	-9	0	30	21	0	-9	30	21	0	0	168	0	0	30	21	0	404	GG	N	B	Y
1289969	"HUNDLEKSAK LITTLE NIPPERS ROO"	"0,09"		0	0	0	0	0	0	0	0	0	0	0	0	765	0	0	0	0	0	404	GG	N	B	Y
1289972	"HUNDPLÄD LUXURY FLEECE 110X75CM"	"1,7"		0	9	-9	0	13	4	0	-9	13	4	0	0	30	0	0	13	4	0	404	GG	N	B	Y
1289975	"KATTLEKSAK RAINBOW FISH 2P"	"0,05"		0	0	0	0	117	117	0	0	117	117	0	0	0	0	0	117	117	0	404	GG	N	B	Y
1289979	"KATTLEKSAK CATNIP MINI MICE"	"0,03"		0	9	-9	0	212	203	0	-9	212	203	0	0	144	0	0	212	203	0	404	GG	N	B	Y
1289981	"KATTLEKSAK OCTOPUS"	"0,05"		0	6	-6	0	46	40	0	-6	46	40	0	0	327	0	0	46	40	0	404	GG	N	B	Y
1289982	"KATTLEKSAK MOODY MOGGY RAINBOW"	"0,09"		0	0	0	0	2	2	0	0	2	2	0	0	168	0	0	2	2	0	404	GG	N	B	Y
1289983	"KATTLEKSAK MOODY MOGGY STAR"	"0,03"		0	0	0	0	72	72	0	0	72	72	0	0	0	0	0	72	72	0	404	GG	N	B	Y
1289986	"GNAGARGODIS STICKS CARROT/FENNELL 140G"	"0,15"		0	0	0	0	120	120	0	0	120	120	0	0	32	0	0	120	120	0	404	GG	N	B	Y
1289987	"GNAGARGODIS STICKS STRAWBERRY 140G"	"0,15"		0	8	-8	0	136	128	0	-8	136	128	0	0	264	0	0	136	128	0	404	GG	N	B	Y
1289988	"GNAGARLEKSAK GNAW STONE STACK"	"0,25"		0	12	-12	0	35	23	0	-12	35	23	0	0	72	0	0	35	23	0	404	GG	N	B	Y
1289989	"GNAGARGODIS LUXURY 7-HERB BARS 100G"	"0,09"		0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	404	GG	N	B	Y
1289990	"GNAGARLEKSAK EDIBLE PLAY LOG XL"	"0,72"		0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	404	GG	N	B	Y
1289991	"GNAGARLEKSAK GNAW BUNNY BUNS 2P"	"0,18"		0	4	-4	0	49	45	0	-4	49	45	0	0	64	0	0	49	45	0	404	GG	N	B	Y
1289992	"KLOSAX DELUXE"	"0,21"		0	12	-12	0	23	11	0	-12	23	11	0	0	60	0	0	23	11	0	404	GG	N	B	Y
1289993	"REVERSIBLE SNUGGLE TUNNEL"	"0,17"		0	4	-4	0	13	9	0	-4	13	9	0	0	36	0	0	13	9	0	404	GG	N	B	Y
1289994	"2 IN 1 HANGING TUNNEL&HAMMOCK"	"0,18"		0	0	0	0	30	30	0	0	30	30	0	0	14	0	0	30	30	0	404	GG	N	B	Y
1289995	"GNAGARMATSKÅL 12 5CM"	"0,37"		0	12	-12	0	43	31	0	-12	43	31	0	0	192	0	0	43	31	0	404	GG	N	B	Y
