Pallid	Status	Ordernr	Yta	Kund	Kund	Antal	Artikel	Beskrivning	Packklass	Ändrad	Användare	Kö	Prioritet	Lagerplats	Zon	Bolag	Lager	Batch	Sändningsnr	Utgångsdatum	"Pågående Plock"	"Plockplats Diff"	SSCC	Avgång	Krangång
682399	20	TO100036740		201	"Granngården Umeå"	55	2003471	"PALLKRAGE 800X600 MM FJÄRIL"	0	"2026-03-17 06:38:28"	OrderGenerator	3	5	HBW0040591202		GG	404		GG-404-260317-1703632-0		0	0	273500916306823997		3002
706848	20	TO100036599	UTL59A/UTL60A	221	"Granngården Sunne"	30	2000588	"KRAFFT LUCERNE PURE PELLETS 20KG"	0	"2026-03-17 06:38:05"	OrderGenerator	3	5	HBW0040430701		GG	404		GG-404-260316-1701994-0		0	19	273500916307068489		3002
711405	20					1	2003480	"GRÄSKLIPPARE 48V MULTICLIP 547e S KIT"	0	"2026-03-17 06:38:30"	OrderGenerator	4	0	HBW0040430302		GG	404				0	3	273500916307114056		3002
711405	20	TO100036487		260	"Granngården Sävsjö"	1	2003480	"GRÄSKLIPPARE 48V MULTICLIP 547e S KIT"	0	"2026-03-17 06:38:30"	OrderGenerator	33	5	HBW0040430302	H	GG	404		GG-404-260317-1701976-0		0	3	273500916307114056		3002
704088	20	TO100036587		234	"Granngården Fjugesta"	24	1186418	"HÄSTFODER GG PROTEIN PELLETS 120 20KG"	0	"2026-03-17 06:38:19"	OrderGenerator	3	5	HBW0040400902		GG	404		GG-404-260316-1702008-0		0	17	273500916307040881		3002
718585	20	TO100036630		414	"Granngården Hedemora"	2	1270428	"KOMPOSTKVARN VALS RSH3045U 3000W"	0	"2026-03-17 06:38:10"	OrderGenerator	3	5	HBW0040400702		GG	404		GG-404-260316-1701982-0		0	-1	273500916307185858		3002
720103	20	TO100036600		367	"Granngården Motala"	24	1186416	"HÄSTFODER GG ORIGINAL PELLETS 20KG."	0	"2026-03-17 06:38:01"	OrderGenerator	3	5	HBW0040390502		GG	404		GG-404-260316-1701981-0		0	9	273500916307201039		3002
720102	20	TO100036595	UTL88A	475	"Granngården Kinna"	24	1186416	"HÄSTFODER GG ORIGINAL PELLETS 20KG."	0	"2026-03-17 06:37:59"	OrderGenerator	3	5	HBW0040390501		GG	404		GG-404-260316-1701950-0		0	9	273500916307201022		3002
409148	20	TO100036595	UTL88A	475	"Granngården Kinna"	60	1185642	"GRÄSMATTEGÖDSEL GRÖN EFFEKT 15KG GG"	0	"2026-03-17 06:37:58"	OrderGenerator	3	5	HBW0040380602		GG	404		GG-404-260316-1701950-0		0	55	273500916304091480		3002
684939	20	TO100036491		453	"Granngården Hjo"	24	1191204	"HÄSTFODER GG ORIGINAL MÜSLI 20KG"	0	"2026-03-17 06:38:32"	OrderGenerator	3	5	HBW0040380202		GG	404		GG-404-260317-1703672-0		0	32	273500916306849393		3002
546870	20	TO100036602		421	"Granngården Tierp"	70	1261929	"VILDFÅGELMIX GG HINK SKALFRI  5 KG"	0	"2026-03-17 06:38:21"	OrderGenerator	3	5	HBW0040370201		GG	404		GG-404-260316-1701960-0		0	65	273500916305468700		3002
417031	20	TO100036618		211	"Granngården Boden"	1	1267230	"GRÄSKLIPPARE 48V MULTICLIP 547 AE KIT"	0	"2026-03-17 06:38:25"	OrderGenerator	33	5	HBW0040360801	H	GG	404		GG-404-260317-1703634-0		0	0	273500916304170314		3002
417031	20					2	1267230	"GRÄSKLIPPARE 48V MULTICLIP 547 AE KIT"	0	"2026-03-17 06:38:28"	OrderGenerator	4	0	HBW0040360801		GG	404				0	0	273500916304170314		3002
718528	20	TO100036538		429	"Granngården Handen"	2	1270428	"KOMPOSTKVARN VALS RSH3045U 3000W"	0	"2026-03-17 06:37:57"	OrderGenerator	3	5	HBW0040360502		GG	404		GG-404-260316-1701985-0		0	-1	273500916307185285		3002
718533	20	TO100036609		325	"Granngården Sorunda"	2	1270428	"KOMPOSTKVARN VALS RSH3045U 3000W"	0	"2026-03-17 06:38:06"	OrderGenerator	3	5	HBW0040360501		GG	404		GG-404-260316-1701980-0		0	-1	273500916307185339		3002
671742	20	TO100036593		422	"Granngården Östhammar"	1	2001456	"GRÄSKLIPPARE COMBI 48 S"	0	"2026-03-17 06:38:20"	OrderGenerator	33	5	HBW0040350202	H	GG	404		GG-404-260316-1701961-0		0	0	273500916306717425		3002
671742	20	TO100036620		209	"Granngården Luleå"	1	2001456	"GRÄSKLIPPARE COMBI 48 S"	0	"2026-03-17 06:38:23"	OrderGenerator	33	0	HBW0040350202	H	GG	404		GG-404-260317-1703625-0		0	0	273500916306717425		3002
671753	20	TO100036620		209	"Granngården Luleå"	1	2001456	"GRÄSKLIPPARE COMBI 48 S"	0	"2026-03-17 06:38:23"	CraneService	33	5	HBW0040350201	H	GG	404		GG-404-260317-1703625-0		0	0	273500916306717531		3002
671753	20	TO100036740		201	"Granngården Umeå"	1	2001456	"GRÄSKLIPPARE COMBI 48 S"	0	"2026-03-17 06:38:28"	CraneService	33	0	HBW0040350201	H	GG	404		GG-404-260317-1703632-0		0	0	273500916306717531		3002
718531	20	TO100036641	UTL52A/UTL53/UTL54A	216	"Granngården Karlstad"	2	1270428	"KOMPOSTKVARN VALS RSH3045U 3000W"	0	"2026-03-17 06:37:58"	OrderGenerator	3	5	HBW0040340301		GG	404		GG-404-260316-1702003-0		0	-1	273500916307185315		3002
720115	20	TO100036669		257	"Granngården Tranås"	24	1186416	"HÄSTFODER GG ORIGINAL PELLETS 20KG."	0	"2026-03-17 06:38:29"	OrderGenerator	3	5	HBW0040330602		GG	404		GG-404-260317-1703656-0		0	9	273500916307201152		3002
720110	20	TO100036601	UTL41A/UTL42A	176	"Granngården Eslöv"	24	1186416	"HÄSTFODER GG ORIGINAL PELLETS 20KG."	0	"2026-03-17 06:38:10"	OrderGenerator	3	5	HBW0040330601		GG	404		GG-404-260316-1701999-0		0	9	273500916307201107		3002
687794	20	TO100036500		208	"Granngården Piteå"	72	1233744	"SLICKSTEN UNIVERSAL GG 10KG"	0	"2026-03-17 06:38:25"	OrderGenerator	3	5	HBW0040280402		GG	404		GG-404-260317-1703636-0		0	43	273500916306877945		3002
716777	20	TO100036642		239	"Granngården Örebro"	15	2000635	"TORK TOALETTPAPPER 42X45M"	0	"2026-03-17 06:38:18"	OrderGenerator	3	5	HBW0040271001		GG	404		GG-404-260316-1702000-0		0	13	273500916307167779		3002
708189	20	TO100036663		284	"Granngården Karlskrona"	30	1235246	"FÅRFODER GG UNIVERSAL 20 KG"	0	"2026-03-17 06:38:32"	OrderGenerator	3	5	HBW0040270802		GG	404		GG-404-260317-1703635-0		0	15	273500916307081891		3002
696585	20	TO100036624	UTL87A	219	"Granngården Torsby"	27	1243811	"GG HUNDFODER HÖGENERGI 13 KG"	0	"2026-03-17 06:38:06"	OrderGenerator	3	5	HBW0040260802		GG	404		GG-404-260316-1702006-0		0	26	273500916306965857		3002
710633	20					3360	2003714182888	"MONSTER DOG BONE BROTH DUCK 100 ML -"	0	"2026-03-16 17:26:04"	SEBA80	42	5	HBW0040260402		GG	404				0	-40	273500916307106334		3002
679196	20	TO100036500		208	"Granngården Piteå"	2	2001457	"GRÄSKLIPPARE COMBI  53 S"	0	"2026-03-17 06:38:24"	OrderGenerator	3	5	HBW0040221001		GG	404		GG-404-260317-1703636-0		0	0	273500916306791968		3002
716726	20	TO100036580	UTL32A/UTL33A/UTL34A	272	"Granngården Varberg"	15	2000635	"TORK TOALETTPAPPER 42X45M"	0	"2026-03-17 06:38:05"	OrderGenerator	3	5	HBW0040220802		GG	404		GG-404-260316-1701988-0		0	13	273500916307167267		3002
716742	20	TO100036531	UTL35A/UTL36A	275	"Granngården Falkenberg"	15	2000635	"TORK TOALETTPAPPER 42X45M"	0	"2026-03-17 06:38:06"	OrderGenerator	3	5	HBW0040220402		GG	404		GG-404-260316-1701977-0		0	13	273500916307167427		3002
716728	20	TO100036586	UTL91/UTL92/UTL93	425	"Granngården Täby"	15	2000635	"TORK TOALETTPAPPER 42X45M"	0	"2026-03-17 06:37:54"	OrderGenerator	3	5	HBW0040220401		GG	404		GG-404-260316-1701984-0		0	13	273500916307167281		3002
710057	20	TO100036577	UTL37A/UTL38A	193	"Granngården Kristianstad"	30	1237681	"HÖNSFODER NYTT GRANNGÅRDEN BAS 20 KG"	0	"2026-03-17 06:38:07"	OrderGenerator	3	5	HBW0040180501		GG	404		GG-404-260316-1702002-0		0	11	273500916307100578		3002
672757	20	TO100036631	UTL48A/UTL49A	164	"Granngården Ljusdal"	72	1238565	"SLICKSTEN GG VILT 10 KG"	0	"2026-03-17 06:38:02"	OrderGenerator	3	5	HBW0040171301		GG	404		GG-404-260316-1701996-0		0	10	273500916306727578		3002
456824	20	TO100036609		325	"Granngården Sorunda"	10	1270455	"VATTENTUNNA GRÖN 200 LITER"	0	"2026-03-17 06:38:07"	OrderGenerator	3	5	HBW0040161302		GG	404		GG-404-260316-1701980-0		0	18	273500916304568241		3002
686060	20	TO100036612	UTL43A/UTL44A/UTL45A	411	"Granngården Bollnäs"	24	1236167	"BETFIBER GG MASH ELIT 20 KG"	0	"2026-03-17 06:37:56"	OrderGenerator	3	5	HBW0040120202		GG	404		GG-404-260316-1701974-0		0	8	273500916306860602		3002
457942	20	TO100036598		282	"Granngården Karlshamn"	10	1270455	"VATTENTUNNA GRÖN 200 LITER"	0	"2026-03-17 06:38:03"	OrderGenerator	3	5	HBW0040081202		GG	404		GG-404-260316-1701987-0		0	18	273500916304579421		3002
668919	20	TO100036612	UTL43A/UTL44A/UTL45A	411	"Granngården Bollnäs"	24	1186418	"HÄSTFODER GG PROTEIN PELLETS 120 20KG"	0	"2026-03-17 06:37:56"	OrderGenerator	3	5	HBW0040080802		GG	404		GG-404-260316-1701974-0		0	17	273500916306689197		3002
457944	20	TO100036611		236	"Granngården Karlskoga"	10	1270455	"VATTENTUNNA GRÖN 200 LITER"	0	"2026-03-17 06:38:21"	OrderGenerator	3	5	HBW0040071301		GG	404		GG-404-260316-1701995-0		0	18	273500916304579445		3002
456810	20	TO100036538		429	"Granngården Handen"	10	1270455	"VATTENTUNNA GRÖN 200 LITER"	0	"2026-03-17 06:37:58"	OrderGenerator	3	5	HBW0040031102		GG	404		GG-404-260316-1701985-0		0	18	273500916304568104		3002
456801	20	TO100036601	UTL41A/UTL42A	176	"Granngården Eslöv"	10	1270455	"VATTENTUNNA GRÖN 200 LITER"	0	"2026-03-17 06:38:10"	OrderGenerator	3	5	HBW0040031101		GG	404		GG-404-260316-1701999-0		0	18	273500916304568012		3002
696623	20	TO100036577	UTL37A/UTL38A	193	"Granngården Kristianstad"	27	1243812	"GG HUNDFODER SPANNMÅLSFRITT 13KG"	0	"2026-03-17 06:38:07"	OrderGenerator	3	5	HBW0040030902		GG	404		GG-404-260316-1702002-0		0	25	273500916306966236		3002
716737	20	TO100036624	UTL87A	219	"Granngården Torsby"	15	2000635	"TORK TOALETTPAPPER 42X45M"	0	"2026-03-17 06:38:06"	OrderGenerator	3	5	HBW0040010502		GG	404		GG-404-260316-1702006-0		0	13	273500916307167373		3002
716773	20	TO100036642		239	"Granngården Örebro"	15	2000635	"TORK TOALETTPAPPER 42X45M"	0	"2026-03-17 06:38:18"	OrderGenerator	3	5	HBW0040010501		GG	404		GG-404-260316-1702000-0		0	13	273500916307167731		3002
678979	20	TO100036641	UTL52A/UTL53/UTL54A	216	"Granngården Karlstad"	2	2001457	"GRÄSKLIPPARE COMBI  53 S"	0	"2026-03-17 06:37:58"	OrderGenerator	3	5	HBW0030970402		GG	404		GG-404-260316-1702003-0		0	0	273500916306789798		3002
671751	20					1	2001456	"GRÄSKLIPPARE COMBI 48 S"	0	"2026-03-17 06:38:28"	OrderGenerator	4	0	HBW0030940601		GG	404				0	0	273500916306717517		3002
671751	20	TO100036740		201	"Granngården Umeå"	1	2001456	"GRÄSKLIPPARE COMBI 48 S"	0	"2026-03-17 06:38:28"	OrderGenerator	33	5	HBW0030940601	H	GG	404		GG-404-260317-1703632-0		0	0	273500916306717517		3002
672081	20	TO100036618		211	"Granngården Boden"	37	1270637	"PALLKRAGE 1200X800MM SVART"	0	"2026-03-17 06:38:26"	OrderGenerator	3	5	HBW0030930301		GG	404		GG-404-260317-1703634-0		0	13	273500916306720814		3002
409177	20	TO100036500		208	"Granngården Piteå"	60	1185642	"GRÄSMATTEGÖDSEL GRÖN EFFEKT 15KG GG"	0	"2026-03-17 06:38:25"	OrderGenerator	3	5	HBW0030911301		GG	404		GG-404-260317-1703636-0		0	55	273500916304091770		3002
482397	20	TO100036620		209	"Granngården Luleå"	8	1262112	"REGNTUNNA 200 L GRÅ INK LOCK KRAN"	0	"2026-03-17 06:38:24"	OrderGenerator	3	5	HBW0030881401		GG	404		GG-404-260317-1703625-0		0	18	273500916304823975		3002
417521	20	TO100036659		256	"Granngården Jönköping"	2	1268101	"REGNVATTENTUNNA RUSTIK 240 LITER"	0	"2026-03-17 06:38:27"	OrderGenerator	3	5	HBW0030701402		GG	404		GG-404-260317-1701307-0		0	0	273500916304175210		3002
631559	20	TO100036604		424	"Granngården Norrtälje"	15	2000634	"TORK MJUKT TOALETTPAPPER 42X50M"	0	"2026-03-17 06:38:17"	OrderGenerator	3	5	HBW0030691202		GG	404		GG-404-260316-1701973-0		0	11	273500916306315591		3002
704030	20	TO100036585		423	"Granngården Uppsala"	30	2000043	"BETFIBER MASH 15 kg"	0	"2026-03-17 06:38:08"	OrderGenerator	3	5	HBW0030610502		GG	404		GG-404-260316-1701959-0		0	20	273500916307040300		3002
704024	20	TO100036642		239	"Granngården Örebro"	30	2000043	"BETFIBER MASH 15 kg"	0	"2026-03-17 06:38:18"	OrderGenerator	3	5	HBW0030610501		GG	404		GG-404-260316-1702000-0		0	20	273500916307040249		3002
456800	20	TO100036576	UTL39A/UTL40A	190	"Granngården Ängelholm"	10	1270455	"VATTENTUNNA GRÖN 200 LITER"	0	"2026-03-17 06:38:09"	OrderGenerator	3	5	HBW0030581402		GG	404		GG-404-260316-1701998-0		0	18	273500916304568005		3002
445215	20					54	1265262	"OGRÄSNIX TRIPPELEFFEKT 5 L"	0	"2026-03-17 06:38:23"	OrderGenerator	4	0	HBW0030550902		GG	404				0	98	273500916304452151		3002
445215	20	TO100036620		209	"Granngården Luleå"	54	1265262	"OGRÄSNIX TRIPPELEFFEKT 5 L"	0	"2026-03-17 06:38:23"	OrderGenerator	33	5	HBW0030550902	H	GG	404		GG-404-260317-1703625-0		0	98	273500916304452151		3002
716427	20	TO100036576	UTL39A/UTL40A	190	"Granngården Ängelholm"	144	2001417291200	"KRUKA BOTANICA 100% RECYCLED 45 CM SVART"	0	"2026-03-17 06:38:09"	OrderGenerator	3	5	HBW0030541202		GG	404		GG-404-260316-1701998-0		6	6	273500916307164273		3002
716426	20	TO100036609		325	"Granngården Sorunda"	144	2001417291200	"KRUKA BOTANICA 100% RECYCLED 45 CM SVART"	0	"2026-03-17 06:38:06"	OrderGenerator	3	5	HBW0030541102		GG	404		GG-404-260316-1701980-0		6	6	273500916307164266		3002
716424	20	TO100036613		427	"Granngården Gustavsberg"	144	2001417291200	"KRUKA BOTANICA 100% RECYCLED 45 CM SVART"	0	"2026-03-17 06:38:04"	OrderGenerator	3	5	HBW0030541101		GG	404		GG-404-260316-1701969-0		6	6	273500916307164242		3002
627066	20	TO100036655		261	"Granngården Vetlanda"	1	1250199	"SKOTTKÄRRA 2 HJUL/250L M. TIPP"	0	"2026-03-17 06:38:31"	OrderGenerator	3	5	HBW0030511102		GG	404		GG-404-260317-1703630-0		0	0	273500916306270661		3002
482953	20	TO100036669		257	"Granngården Tranås"	8	1262112	"REGNTUNNA 200 L GRÅ INK LOCK KRAN"	0	"2026-03-17 06:38:29"	OrderGenerator	3	5	HBW0030471401		GG	404		GG-404-260317-1703656-0		0	18	273500916304829533		3002
587037	20	TO100036607		440	"Granngården Gnesta"	70	1185392	"SOLROSFRÖ GG SKALADE HINK 5KG"	0	"2026-03-17 06:38:13"	OrderGenerator	3	5	HBW0030430702		GG	404		GG-404-260316-1701932-0		0	45	273500916305870374		3002
708050	20	TO100036593		422	"Granngården Östhammar"	9	2000468	"LÄTTSTRÖ HAMPA 20KG"	0	"2026-03-17 06:38:20"	OrderGenerator	3	5	HBW0030420601		GG	404		GG-404-260316-1701961-0		0	0	273500916307080504		3002
628100	20	TO100036598		282	"Granngården Karlshamn"	24	1186419	"HÄSTFODER GG ORIGINAL FIBER 20KG"	0	"2026-03-17 06:38:03"	OrderGenerator	3	5	HBW0030410402		GG	404		GG-404-260316-1701987-0		0	13	273500916306281001		3002
587043	20	TO100036604		424	"Granngården Norrtälje"	70	1185392	"SOLROSFRÖ GG SKALADE HINK 5KG"	0	"2026-03-17 06:38:16"	OrderGenerator	3	5	HBW0030390901		GG	404		GG-404-260316-1701973-0		0	45	273500916305870435		3002
684934	20	TO100036663		284	"Granngården Karlskrona"	24	1191204	"HÄSTFODER GG ORIGINAL MÜSLI 20KG"	0	"2026-03-17 06:38:32"	OrderGenerator	3	5	HBW0030360902		GG	404		GG-404-260317-1703635-0		0	32	273500916306849348		3002
717123	20	TO100036585		423	"Granngården Uppsala"	30	1237682	"HÖNSFODER NYTT GRANNGÅRDEN VÄRP 20 KG"	0	"2026-03-17 06:38:08"	OrderGenerator	3	5	HBW0030310602		GG	404		GG-404-260316-1701959-0		0	24	273500916307171233		3002
718274	20					96	2003320848110	"BLUNDSTONE 400 42 BRUN"	0	"2026-03-16 17:26:04"	SEBA80	42	5	HBW0030281402		GG	404				0	0	273500916307182741		3002
669714	20	TO100036618		211	"Granngården Boden"	37	2003470	"PALLKRAGE 1200X800MM FJÄRIL"	0	"2026-03-17 06:38:26"	OrderGenerator	3	5	HBW0030271001		GG	404		GG-404-260317-1703634-0		0	0	273500916306697147		3002
713657	20	TO100036531	UTL35A/UTL36A	275	"Granngården Falkenberg"	18	1261883	"GRILLKOL GRANNGÅRDEN 10KG"	0	"2026-03-17 06:38:06"	OrderGenerator	3	5	HBW0030270201		GG	404		GG-404-260316-1701977-0		0	21	273500916307136577		3002
716758	20	TO100036585		423	"Granngården Uppsala"	15	2000635	"TORK TOALETTPAPPER 42X45M"	0	"2026-03-17 06:38:08"	OrderGenerator	3	5	HBW0030260902		GG	404		GG-404-260316-1701959-0		0	13	273500916307167588		3002
712921	20	TO100036612	UTL43A/UTL44A/UTL45A	411	"Granngården Bollnäs"	15	2000635	"TORK TOALETTPAPPER 42X45M"	0	"2026-03-17 06:37:56"	OrderGenerator	3	5	HBW0030260901		GG	404		GG-404-260316-1701974-0		0	13	273500916307129210		3002
678990	20	TO100036663		284	"Granngården Karlskrona"	2	2001457	"GRÄSKLIPPARE COMBI  53 S"	0	"2026-03-17 06:38:32"	OrderGenerator	3	5	HBW0030230502		GG	404		GG-404-260317-1703635-0		0	0	273500916306789903		3002
718527	20	TO100036641	UTL52A/UTL53/UTL54A	216	"Granngården Karlstad"	2	1270428	"KOMPOSTKVARN VALS RSH3045U 3000W"	0	"2026-03-17 06:37:58"	OrderGenerator	3	5	HBW0030230401		GG	404		GG-404-260316-1702003-0		0	-1	273500916307185278		3002
716775	20	TO100036642		239	"Granngården Örebro"	15	2000635	"TORK TOALETTPAPPER 42X45M"	0	"2026-03-17 06:38:18"	OrderGenerator	3	5	HBW0030221002		GG	404		GG-404-260316-1702000-0		0	13	273500916307167755		3002
699942	20	TO100036577	UTL37A/UTL38A	193	"Granngården Kristianstad"	70	1167213	"JORDNÖTTER VITA GG HINK 5 KG"	0	"2026-03-17 06:38:07"	OrderGenerator	3	5	HBW0030210202		GG	404		GG-404-260316-1702002-0		0	78	273500916306999425		3002
457950	20	TO100036614		251	"Granngården Västervik"	10	1270455	"VATTENTUNNA GRÖN 200 LITER"	0	"2026-03-17 06:38:34"	OrderGenerator	3	5	HBW0030191402		GG	404		GG-404-260317-1703652-0		0	18	273500916304579506		3002
457943	20	TO100036607		440	"Granngården Gnesta"	10	1270455	"VATTENTUNNA GRÖN 200 LITER"	0	"2026-03-17 06:38:14"	OrderGenerator	3	5	HBW0030191401		GG	404		GG-404-260316-1701932-0		0	18	273500916304579438		3002
706305	20	TO100036642		239	"Granngården Örebro"	60	1179625	"SNÄCKSKAL 15KG"	0	"2026-03-17 06:38:18"	OrderGenerator	3	5	HBW0030190902		GG	404		GG-404-260316-1702000-0		0	30	273500916307063057		3002
709036	20	TO100036607		440	"Granngården Gnesta"	30	1236276	"KORNKROSS GG 15 KG"	0	"2026-03-17 06:38:14"	OrderGenerator	3	5	HBW0030170402		GG	404		GG-404-260316-1701932-0		0	8	273500916307090367		3002
653651	20	TO100036740		201	"Granngården Umeå"	21	1185959	"GRÄSFRÖ VILLAFRÖJD GG 15KG"	0	"2026-03-17 06:38:28"	OrderGenerator	3	5	HBW0030070302		GG	404		GG-404-260317-1703632-0		0	-1	273500916306536514		3002
718201	20	TO100036595	UTL88A	475	"Granngården Kinna"	4	1270428	"KOMPOSTKVARN VALS RSH3045U 3000W"	0	"2026-03-17 06:37:58"	OrderGenerator	3	5	HBW0030050301		GG	404		GG-404-260316-1701950-0		0	-1	273500916307182017		3002
710628	20					3360	2003713182888	"MONSTER DOG BONE BROTH LAMB 100 ML -"	0	"2026-03-16 17:26:04"	SEBA80	42	5	HBW0030041202		GG	404				0	-40	273500916307106280		3002
678980	20	TO100036641	UTL52A/UTL53/UTL54A	216	"Granngården Karlstad"	2	2001457	"GRÄSKLIPPARE COMBI  53 S"	0	"2026-03-17 06:37:58"	OrderGenerator	3	5	HBW0020950902		GG	404		GG-404-260316-1702003-0		0	0	273500916306789804		3001
676028	20	TO100036614		251	"Granngården Västervik"	4	1267227	"GRÄSKLIPPARE MULTICLIP 47S"	0	"2026-03-17 06:38:34"	OrderGenerator	3	5	HBW0020910402		GG	404		GG-404-260317-1703652-0		0	-1	273500916306760285		3001
504520	20	TO100036740		201	"Granngården Umeå"	25	1185642	"GRÄSMATTEGÖDSEL GRÖN EFFEKT 15KG GG"	0	"2026-03-17 06:38:27"	OrderGenerator	3	5	HBW0020890202		GG	404		GG-404-260317-1703632-0		0	55	273500916305045208		3001
690829	20	TO100036600		367	"Granngården Motala"	1	2000805	"STÄLL BUSKSTÖD, SVART 400 ST KIT*"	0	"2026-03-17 06:38:01"	CraneService	33	5	HBW0020791402	H	GG	404		GG-404-260316-1701981-0		0	0	273500916306908298		3001
690829	20	TO100036631	UTL48A/UTL49A	164	"Granngården Ljusdal"	1	2000805	"STÄLL BUSKSTÖD, SVART 400 ST KIT*"	0	"2026-03-17 06:38:02"	CraneService	33	0	HBW0020791402	H	GG	404		GG-404-260316-1701996-0		0	0	273500916306908298		3001
418753	20	TO100036531	UTL35A/UTL36A	275	"Granngården Falkenberg"	2	1268101	"REGNVATTENTUNNA RUSTIK 240 LITER"	0	"2026-03-17 06:38:06"	OrderGenerator	3	5	HBW0020751402		GG	404		GG-404-260316-1701977-0		0	0	273500916304187534		3001
418752	20	TO100036580	UTL32A/UTL33A/UTL34A	272	"Granngården Varberg"	2	1268101	"REGNVATTENTUNNA RUSTIK 240 LITER"	0	"2026-03-17 06:38:05"	OrderGenerator	3	5	HBW0020751401		GG	404		GG-404-260316-1701988-0		0	0	273500916304187527		3001
687049	20	TO100036604		424	"Granngården Norrtälje"	42	1002112	"KOMPOSTSTRÖ 50L"	0	"2026-03-17 06:38:17"	OrderGenerator	3	5	HBW0020671402		GG	404		GG-404-260316-1701973-0		0	4	273500916306870496		3001
717602	20	PR100500906		284	"Granngården Karlskrona"	1	1248498	"HUNDBUR ENKEL L+ VARIOCAGE MIMSAFE"	0	"2026-03-17 06:38:36"	OrderGenerator	3	5	HBW0020550401		GG	404		GG-404-260317-1703635-0		0	0	273500916307176023		3001
708188	20	TO100036600		367	"Granngården Motala"	30	1235246	"FÅRFODER GG UNIVERSAL 20 KG"	0	"2026-03-17 06:38:01"	OrderGenerator	3	5	HBW0020490802		GG	404		GG-404-260316-1701981-0		0	15	273500916307081884		3001
714140	20	PR100501184		181	"Granngården Malmö"	1	1248502	"HUNDBUR DUBBEL S VARIOCAGE MIMSAFE"	0	"2026-03-17 06:38:37"	OrderGenerator	3	5	HBW0020490502		GG	404		GG-404-260317-1704124-0				273500916307141403		3001
706863	20	TO100036585		423	"Granngården Uppsala"	30	2000588	"KRAFFT LUCERNE PURE PELLETS 20KG"	0	"2026-03-17 06:38:08"	OrderGenerator	3	5	HBW0020430302		GG	404		GG-404-260316-1701959-0		0	19	273500916307068632		3001
717104	20	TO100036577	UTL37A/UTL38A	193	"Granngården Kristianstad"	30	1237682	"HÖNSFODER NYTT GRANNGÅRDEN VÄRP 20 KG"	0	"2026-03-17 06:38:07"	OrderGenerator	3	5	HBW0020400502		GG	404		GG-404-260316-1702002-0		0	24	273500916307171042		3001
717120	20	TO100036607		440	"Granngården Gnesta"	30	1237682	"HÖNSFODER NYTT GRANNGÅRDEN VÄRP 20 KG"	0	"2026-03-17 06:38:14"	OrderGenerator	3	5	HBW0020400501		GG	404		GG-404-260316-1701932-0		0	24	273500916307171202		3001
704038	20	TO100036598		282	"Granngården Karlshamn"	30	2000043	"BETFIBER MASH 15 kg"	0	"2026-03-17 06:38:03"	OrderGenerator	3	5	HBW0020390502		GG	404		GG-404-260316-1701987-0		0	20	273500916307040386		3001
704039	20	TO100036659		256	"Granngården Jönköping"	30	2000043	"BETFIBER MASH 15 kg"	0	"2026-03-17 06:38:27"	OrderGenerator	3	5	HBW0020390501		GG	404		GG-404-260317-1701307-0		0	20	273500916307040393		3001
703005	20	TO100036627		232	"Granngården Askersund"	24	1237849	"HÖNSFODER GG KONCENTRAT VÄRP 15 KG"	0	"2026-03-17 06:38:20"	OrderGenerator	3	5	HBW0020350602		GG	404		GG-404-260316-1702004-0		0	6	273500916307030059		3001
720916	20	TO100036611		236	"Granngården Karlskoga"	2	1270428	"KOMPOSTKVARN VALS RSH3045U 3000W"	0	"2026-03-17 06:38:21"	OrderGenerator	3	5	HBW0020341001		GG	404		GG-404-260316-1701995-0		0	-1	273500916307209165		3001
700715	20	TO100036612	UTL43A/UTL44A/UTL45A	411	"Granngården Bollnäs"	27	1243809	"GG HUNDFODER ORIGINAL 13KG"	0	"2026-03-17 06:37:56"	OrderGenerator	3	5	HBW0020330902		GG	404		GG-404-260316-1701974-0		0	11	273500916307007150		3001
683699	20	TO100036599	UTL59A/UTL60A	221	"Granngården Sunne"	1	2003243	"BUSKSTÖD GRÖN 400ST KIT*"	0	"2026-03-17 06:38:06"	OrderGenerator	33	5	HBW0020311402	H	GG	404		GG-404-260316-1701994-0		0	0	273500916306836997		3001
683699	20	TO100036624	UTL87A	219	"Granngården Torsby"	1	2003243	"BUSKSTÖD GRÖN 400ST KIT*"	0	"2026-03-17 06:38:06"	OrderGenerator	33	0	HBW0020311402	H	GG	404		GG-404-260316-1702006-0		0	0	273500916306836997		3001
692903	20	TO100036595	UTL88A	475	"Granngården Kinna"	24	2001162218888	"DOGGY PROFESSIONAL EXTRA 18 KG -"	0	"2026-03-17 06:37:58"	OrderGenerator	3	5	HBW0020310902		GG	404		GG-404-260316-1701950-0		0	6	273500916306929033		3001
684881	20	TO100036642		239	"Granngården Örebro"	24	1191204	"HÄSTFODER GG ORIGINAL MÜSLI 20KG"	0	"2026-03-17 06:38:18"	OrderGenerator	3	5	HBW0020310502		GG	404		GG-404-260316-1702000-0		0	32	273500916306848815		3001
717113	20	TO100036592	UTL57A/UTL58A	225	"Granngården Kristinehamn"	30	1237682	"HÖNSFODER NYTT GRANNGÅRDEN VÄRP 20 KG"	0	"2026-03-17 06:38:00"	OrderGenerator	3	5	HBW0020301002		GG	404		GG-404-260316-1701997-0		0	24	273500916307171134		3001
